sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,cell_type,genome_build,biosample,sra
singles-mep-141017-58,other,Homo sapiens,PAIRED,SRA,SRR5355349,SRX2651574,singles-MEP-141017-58,GSM2542282,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542282,NONE,"GSE96769, GSE96772",0,SRX2651574,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615640,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651574
singles-mep-141017-59,other,Homo sapiens,PAIRED,SRA,SRR5355350,SRX2651575,singles-MEP-141017-59,GSM2542283,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542283,NONE,"GSE96769, GSE96772",0,SRX2651575,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615639,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651575
singles-mep-141017-60,other,Homo sapiens,PAIRED,SRA,SRR5355351,SRX2651576,singles-MEP-141017-60,GSM2542284,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542284,NONE,"GSE96769, GSE96772",0,SRX2651576,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615638,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651576
singles-mep-141017-61,other,Homo sapiens,PAIRED,SRA,SRR5355352,SRX2651577,singles-MEP-141017-61,GSM2542285,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542285,NONE,"GSE96769, GSE96772",0,SRX2651577,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615637,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651577
singles-mep-141017-62,other,Homo sapiens,PAIRED,SRA,SRR5355353,SRX2651578,singles-MEP-141017-62,GSM2542286,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542286,NONE,"GSE96769, GSE96772",0,SRX2651578,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615636,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651578
singles-mep-141017-63,other,Homo sapiens,PAIRED,SRA,SRR5355354,SRX2651579,singles-MEP-141017-63,GSM2542287,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542287,NONE,"GSE96769, GSE96772",0,SRX2651579,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615635,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651579
singles-mep-141017-64,other,Homo sapiens,PAIRED,SRA,SRR5355355,SRX2651580,singles-MEP-141017-64,GSM2542288,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542288,NONE,"GSE96769, GSE96772",0,SRX2651580,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615634,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651580
singles-mep-141017-65,other,Homo sapiens,PAIRED,SRA,SRR5355356,SRX2651581,singles-MEP-141017-65,GSM2542289,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542289,NONE,"GSE96769, GSE96772",0,SRX2651581,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615633,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651581
singles-mep-141017-66,other,Homo sapiens,PAIRED,SRA,SRR5355357,SRX2651582,singles-MEP-141017-66,GSM2542290,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542290,NONE,"GSE96769, GSE96772",0,SRX2651582,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615632,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651582
singles-mep-141017-67,other,Homo sapiens,PAIRED,SRA,SRR5355358,SRX2651583,singles-MEP-141017-67,GSM2542291,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542291,NONE,"GSE96769, GSE96772",0,SRX2651583,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615631,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651583
singles-mep-141017-68,other,Homo sapiens,PAIRED,SRA,SRR5355359,SRX2651584,singles-MEP-141017-68,GSM2542292,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542292,NONE,"GSE96769, GSE96772",0,SRX2651584,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615629,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651584
singles-mep-141017-69,other,Homo sapiens,PAIRED,SRA,SRR5355360,SRX2651585,singles-MEP-141017-69,GSM2542293,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542293,NONE,"GSE96769, GSE96772",0,SRX2651585,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615628,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651585
singles-mep-141017-70,other,Homo sapiens,PAIRED,SRA,SRR5355361,SRX2651586,singles-MEP-141017-70,GSM2542294,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542294,NONE,"GSE96769, GSE96772",0,SRX2651586,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615502,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651586
singles-mep-141017-71,other,Homo sapiens,PAIRED,SRA,SRR5355362,SRX2651587,singles-MEP-141017-71,GSM2542295,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542295,NONE,"GSE96769, GSE96772",0,SRX2651587,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615501,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651587
singles-mep-141017-72,other,Homo sapiens,PAIRED,SRA,SRR5355363,SRX2651588,singles-MEP-141017-72,GSM2542296,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542296,NONE,"GSE96769, GSE96772",0,SRX2651588,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615500,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651588
singles-mep-141017-73,other,Homo sapiens,PAIRED,SRA,SRR5355364,SRX2651589,singles-MEP-141017-73,GSM2542297,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542297,NONE,"GSE96769, GSE96772",0,SRX2651589,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615499,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651589
singles-mep-141017-74,other,Homo sapiens,PAIRED,SRA,SRR5355365,SRX2651590,singles-MEP-141017-74,GSM2542298,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542298,NONE,"GSE96769, GSE96772",0,SRX2651590,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615630,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651590
singles-mep-141017-75,other,Homo sapiens,PAIRED,SRA,SRR5355366,SRX2651591,singles-MEP-141017-75,GSM2542299,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542299,NONE,"GSE96769, GSE96772",0,SRX2651591,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615498,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651591
singles-mep-141017-76,other,Homo sapiens,PAIRED,SRA,SRR5355367,SRX2651592,singles-MEP-141017-76,GSM2542300,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542300,NONE,"GSE96769, GSE96772",0,SRX2651592,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615497,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651592
singles-mep-141017-77,other,Homo sapiens,PAIRED,SRA,SRR5355368,SRX2651593,singles-MEP-141017-77,GSM2542301,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542301,NONE,"GSE96769, GSE96772",0,SRX2651593,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615496,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651593
singles-mep-141017-78,other,Homo sapiens,PAIRED,SRA,SRR5355369,SRX2651594,singles-MEP-141017-78,GSM2542302,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542302,NONE,"GSE96769, GSE96772",0,SRX2651594,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615495,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651594
singles-mep-141017-79,other,Homo sapiens,PAIRED,SRA,SRR5355370,SRX2651595,singles-MEP-141017-79,GSM2542303,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542303,NONE,"GSE96769, GSE96772",0,SRX2651595,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615494,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651595
singles-mep-141017-80,other,Homo sapiens,PAIRED,SRA,SRR5355371,SRX2651596,singles-MEP-141017-80,GSM2542304,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542304,NONE,"GSE96769, GSE96772",0,SRX2651596,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615493,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651596
singles-mep-141017-81,other,Homo sapiens,PAIRED,SRA,SRR5355372,SRX2651597,singles-MEP-141017-81,GSM2542305,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542305,NONE,"GSE96769, GSE96772",0,SRX2651597,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615492,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651597
singles-mep-141017-82,other,Homo sapiens,PAIRED,SRA,SRR5355373,SRX2651598,singles-MEP-141017-82,GSM2542306,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542306,NONE,"GSE96769, GSE96772",0,SRX2651598,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615491,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651598
singles-mep-141017-83,other,Homo sapiens,PAIRED,SRA,SRR5355374,SRX2651599,singles-MEP-141017-83,GSM2542307,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542307,NONE,"GSE96769, GSE96772",0,SRX2651599,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615490,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651599
singles-mep-141017-84,other,Homo sapiens,PAIRED,SRA,SRR5355375,SRX2651600,singles-MEP-141017-84,GSM2542308,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542308,NONE,"GSE96769, GSE96772",0,SRX2651600,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615489,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651600
singles-mep-141017-85,other,Homo sapiens,PAIRED,SRA,SRR5355376,SRX2651601,singles-MEP-141017-85,GSM2542309,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542309,NONE,"GSE96769, GSE96772",0,SRX2651601,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615488,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651601
singles-mep-141017-86,other,Homo sapiens,PAIRED,SRA,SRR5355377,SRX2651602,singles-MEP-141017-86,GSM2542310,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542310,NONE,"GSE96769, GSE96772",0,SRX2651602,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615487,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651602
singles-mep-141017-87,other,Homo sapiens,PAIRED,SRA,SRR5355378,SRX2651603,singles-MEP-141017-87,GSM2542311,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542311,NONE,"GSE96769, GSE96772",0,SRX2651603,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615486,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651603
singles-mep-141017-88,other,Homo sapiens,PAIRED,SRA,SRR5355379,SRX2651604,singles-MEP-141017-88,GSM2542312,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542312,NONE,"GSE96769, GSE96772",0,SRX2651604,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615485,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651604
singles-mep-141017-89,other,Homo sapiens,PAIRED,SRA,SRR5355380,SRX2651605,singles-MEP-141017-89,GSM2542313,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542313,NONE,"GSE96769, GSE96772",0,SRX2651605,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615484,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651605
singles-mep-141017-90,other,Homo sapiens,PAIRED,SRA,SRR5355381,SRX2651606,singles-MEP-141017-90,GSM2542314,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542314,NONE,"GSE96769, GSE96772",0,SRX2651606,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615483,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651606
singles-mep-141017-91,other,Homo sapiens,PAIRED,SRA,SRR5355382,SRX2651607,singles-MEP-141017-91,GSM2542315,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542315,NONE,"GSE96769, GSE96772",0,SRX2651607,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615482,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651607
singles-mep-141017-92,other,Homo sapiens,PAIRED,SRA,SRR5355383,SRX2651608,singles-MEP-141017-92,GSM2542316,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542316,NONE,"GSE96769, GSE96772",0,SRX2651608,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615481,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651608
singles-mep-141017-93,other,Homo sapiens,PAIRED,SRA,SRR5355384,SRX2651609,singles-MEP-141017-93,GSM2542317,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542317,NONE,"GSE96769, GSE96772",0,SRX2651609,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615480,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651609
singles-mep-141017-94,other,Homo sapiens,PAIRED,SRA,SRR5355385,SRX2651610,singles-MEP-141017-94,GSM2542318,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542318,NONE,"GSE96769, GSE96772",0,SRX2651610,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615479,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651610
singles-mep-141017-95,other,Homo sapiens,PAIRED,SRA,SRR5355386,SRX2651611,singles-MEP-141017-95,GSM2542319,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542319,NONE,"GSE96769, GSE96772",0,SRX2651611,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615478,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651611
singles-mep-141017-96,other,Homo sapiens,PAIRED,SRA,SRR5355387,SRX2651612,singles-MEP-141017-96,GSM2542320,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542320,NONE,"GSE96769, GSE96772",0,SRX2651612,CD34+ Bone Marrow,MEP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615477,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651612
bm1077-clp-frozen-160106-1,other,Homo sapiens,PAIRED,SRA,SRR5355388,SRX2651613,BM1077-CLP-Frozen-160106-1,GSM2542321,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542321,NONE,"GSE96769, GSE96772",0,SRX2651613,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615476,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651613
